1120, 19240
1121, 19240
1122, 19240
1123, 19240
1124, 19240
1139, 19240
1140, 19240
1141, 19240
1142, 19240
1144, 19240
1145, 19240
1146, 19240
1148, 19240
1254, 18937
1256, 18937
1257, 19392
1258, 19392
1259, 19392
1266, 19392
1269, 19392
1271, 19392
1272, 19392
1285, 19392
1286, 19392
1289, 19392
1290, 19392
1291, 19392
1292, 19392
1293, 19392
1295, 19392
1297, 19392
2779, 19240
2780, 19240
9034, 18937
9035, 18937
9036, 18937
9042, 18937
9046, 18937
9047, 18937
9048, 18937
9049, 18937
15344, 18028
15345, 18028
15346, 18028
15347, 18028
15348, 18028
15349, 18028
15351, 18028
15352, 18028
15354, 18028
15356, 18028
15357, 18028
15358, 18028
15365, 18028
15594, 19695
15595, 19695
15596, 20150
15598, 20150
15600, 20150
15601, 20150
15602, 20150
15628, 19695
15631, 19695
15634, 19695
15635, 19695
15974, 18483
15976, 18483
15978, 18483
15979, 18938
15980, 18938
19403, 18937
19404, 18937
19405, 19240
19406, 19240
19407, 19240
19408, 19240
19409, 18937
19410, 18937
19411, 18937
19412, 18937
19413, 18937
19414, 19392
19415, 19392
19416, 19392
19417, 19392
19418, 19392
19419, 19392
19420, 19392
19421, 19392
19422, 19392
19423, 19392
19424, 19392
19425, 19392
19426, 19392
19427, 19847
19428, 19847
19429, 19847
19430, 19847
19431, 19847
19432, 19847
19433, 19847
19434, 19847
19435, 19847
19436, 19847
19437, 19847
19438, 19847
19439, 19847
19440, 19847
19441, 19847
19442, 19847
19443, 19847
19444, 19847
19445, 19847
19446, 19847
19447, 19847
19448, 19847
19449, 19847
19450, 19847
19451, 19847
19452, 19847
19453, 19847
19454, 19847
19455, 19847
19456, 19847
19457, 19847
19458, 19847
19459, 20150
19460, 20150
19461, 20150
19462, 20150
19463, 20150
19464, 20150
19465, 20150
19466, 20150
19467, 20150
19468, 19847
19469, 19847
19470, 19847
19471, 19847
19472, 19847
19473, 19847
19474, 19847
19475, 19847
19476, 19847
19477, 19847
19478, 19847
19479, 19847
19480, 19847
19481, 19847
19482, 19847
19483, 19847
19484, 19847
19485, 19392
19486, 19847
19487, 19847
19488, 19847
19489, 19847
19490, 19847
19491, 19847
19492, 19847
19493, 19847
19494, 19847
19495, 19847
19496, 19847
19497, 19847
19498, 19847
19499, 19847
19500, 19847
19501, 19847
19502, 19847
19503, 19847
19504, 19392
19505, 19392
19506, 19392
19507, 19392
19508, 19392
19509, 19392
19510, 19392
19511, 19392
19512, 19392
19513, 19392
19514, 19392
19515, 19392
19516, 19392
19517, 19392
19518, 19392
19519, 19392
19520, 19392
19521, 19392
19522, 19392
19523, 19392
19524, 19392
19525, 19392
19526, 19392
19527, 19695
19528, 19695
19529, 19695
19530, 19695
19531, 19695
19532, 19695
19533, 19695
19534, 19695
19535, 19695
19536, 19695
19537, 19695
19538, 19695
